,genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
51210,jazz and blues,TRVBMEM128F1457F30,Bireli Lagrene,Teach Me Tonight,-16.842,122.96600000000001,1,0,1,361.97832,33.0025873397,-69.1254030449,-23.524445512800003,5.33884375,23.8287580128,-13.4888862179,-0.40854086538500006,2.3961995192299996,11.4124799679,17.6534815705,-3.4492267628199995,-20.4780296474,34.6215552151,3386.7765698,2753.39231689,1676.4031008,572.366981142,1096.39313204,518.024519921,922.049954817,546.879475036,445.831912498,286.499815419,361.43026421900004
52835,jazz and blues,TRRVORG128F933714E,Charlie Hunter,AbadabA,-14.120999999999999,145.061,4,1,1,429.97506,37.8053987082,-50.0141726365,-22.2797568996,2.5174486200799997,-29.7631174398,-8.33454315913,3.3589160305299997,-7.585772753960001,15.2027850851,2.52651967117,5.93985202584,5.33653963594,38.9857186637,2962.12751503,2580.0747601,1001.10876862,1289.75211103,1341.06706513,899.969314244,483.90208189699996,998.748856946,445.09143117199994,271.936214178,833.297660725
51939,jazz and blues,TRZKPIN128F4242E9F,Marilyn Crispell,Ballade,-24.408,99.366,5,0,1,309.57669,30.202793960900003,-173.67664476,34.7570373002,6.99003197158,12.722991119000001,-2.9973339254000004,-30.1024138544,3.6007655417400004,-18.5550639432,-2.86418827709,6.9311722913,-0.442206039076,25.112042565,1055.67455207,1763.70047767,870.886794095,947.6678256710001,717.550447036,415.083959433,490.935263931,424.61058162300003,177.15480317900003,199.51288496700002,212.92930906200002
52649,jazz and blues,TRVBMWO128F422FCCF,Tord Gustavsen_ Harald Johnsen_ Jarle Vespestad,Twins,-19.886,137.445,1,8,1,297.45587,31.458802541500003,-49.3771661779,-46.7380009775,-17.2201045943,32.0597605083,-18.0052942326,-29.2124467253,-11.1730889541,12.8131515152,7.473215053760001,2.0670606060599996,2.08327272727,40.848486745,2599.32709279,1856.21329692,804.28775373,706.127908755,701.6114771169999,503.658731915,359.522272322,437.67449189,337.975236069,158.961804581,386.177355465
51153,jazz and blues,TRTPSHL128F9313149,Biréli Lagrène,Berga,-9.588,183.551,1,1,1,455.20934000000005,42.2330570681,-25.6939151832,-12.5459183246,11.722534555,5.18314293194,-5.7095225130900005,-2.4947979057599996,-7.63154188482,-3.8829450261800003,0.303528272251,3.51371727749,11.2240455497,43.6574896884,3452.51719645,2976.7794870000002,1531.47366981,917.249047666,1261.24430899,711.65780892,765.5376561039999,372.20674336300004,485.66034288599997,344.524177394,426.885462901
49645,jazz and blues,TRLWQIN128F145488C,Bim Sherman,Mighty Ruler,-8.556000000000001,164.175,4,9,0,376.842,42.4603403694,-15.688662269100002,-11.7270389182,30.0915798153,-30.8239353562,5.84640567282,14.4080699208,-6.28858509235,10.922069920799998,4.76968073879,3.3310356200499998,-4.55569656992,28.2238962681,3448.41590173,2888.08248906,2249.42649743,1123.49287547,1663.89291641,568.892997577,761.11910274,381.275677776,471.948884411,408.883018859,332.653973013
51798,jazz and blues,TRBXGTP128F422C30B,The Carla Bley Band,Fleur Carnivore,-15.15,64.294,5,5,1,671.7122,36.2813708645,17.7042017076,51.3821003202,9.4918601921,6.699666488790001,3.5640266808999996,-1.94495090715,2.20374279616,4.6272988260400005,-3.33775560299,-3.9639082177199993,1.28412540021,64.8563478203,5412.63214686,3601.56506338,2268.91194967,831.455591348,1318.72449767,608.4781785,309.196303255,412.091621458,232.924720099,423.026524409,508.95539962
52136,jazz and blues,TRGEDTM128F9340D0B,Branford Marsalis,Xavier's Lair,-19.974,122.57799999999999,3,5,0,913.37098,31.934671904600002,4.44646301815,-0.131691411542,-2.51584746681,-8.560981847739999,-8.932101598480001,-2.8685621782700004,9.50145109726,7.245426171769999,9.8246827418,-3.67856272013,1.4437247358399998,43.0769476385,2014.84152559,4349.06861936,1775.0312789999998,613.252227389,1048.00544594,517.9154587730001,416.222274631,201.33958182400002,237.747915559,301.193625497,240.370387588
52352,jazz and blues,TRPGYFI128F427B0C6,Chris Botti,Venice,-19.823,171.97400000000002,4,2,0,270.41913999999997,29.8572164112,-43.8197754734,-42.765138863800004,-20.9178764653,10.488697024299999,-9.077679891789998,-22.2865193868,-13.1730865645,0.9381009918850001,-12.3550613165,2.23968079351,1.7719053201099997,45.997692486999995,5290.95939631,1871.7761919,1119.00206216,846.7550147339999,737.462403098,863.6320751439999,369.98352501,591.988432855,277.063849857,218.35969751599998,367.674407445
49297,jazz and blues,TRWETBB128F14990DF,Charlie Haden,Wade In The Water,-22.128,113.325,4,11,0,244.68853,30.577271304299998,-200.16036,-24.3182295652,1.18508521739,-14.0014765217,-11.3460765217,18.0129165217,18.6959617391,-9.705730434780001,8.128706086960001,-1.9845860869599998,-16.0691373913,14.094972076,840.2696717360001,1463.35096167,1206.85625333,349.117867095,885.245125302,499.09722477599996,232.895989988,555.5001603430001,145.471328061,196.43757012400002,294.9179132
52000,jazz and blues,TRRVVLW128F149C3B6,Silje Nergaard,Lullaby To Erle,-14.145999999999999,95.384,3,3,1,217.67791,38.535660511399996,-69.5287599432,-28.2629772727,-25.900098011399997,15.7458309659,-9.512625,-21.2452599432,-5.07882670455,-0.9279090909090001,-4.56071732955,-0.139492897727,7.128029829550001,46.72587922140001,5121.85892226,2779.90019139,2035.31214278,1337.17081246,811.0386361889999,874.8296716130001,746.364463461,541.9701487359999,478.611116885,392.92281448,430.638587259
53259,jazz and blues,TRSQNLQ128F42AF726,Jane Monheit,The Christmas Waltz,-11.52,100.17200000000001,3,0,1,170.9971,40.327550918200004,-56.8505509182,-46.3497395659,-17.660933222,2.6830066778,-9.02347245409,-15.2961552588,-3.4209983305500002,-11.1319632721,-0.269457429048,-1.1978263773,-2.6357278797999997,28.0230860304,2365.74459007,1837.97413077,1818.36177953,1253.21600968,1032.46831719,1129.10637683,852.690625,822.822133501,459.142190889,342.825430911,1135.34351575
50882,jazz and blues,TRXCDHL128F429C89F,Evan Parker,Synergetics No. 7,-33.149,62.583,5,2,1,139.07546000000002,20.8139008499,-108.96332861200001,-7.65663172805,-25.2076260623,16.8120793201,-31.292121813,30.348407931999997,16.0825184136,-44.927368271999995,-7.8594787535399995,-3.75395467422,10.0578753541,13.992685012799999,1356.88573912,1017.69068692,817.382912325,1463.10896828,244.64785916099999,709.75643623,281.935644346,989.1345862439999,151.90041047100001,103.330558162,482.389811684
49208,jazz and blues,TRQOGLZ128F92D1AD8,Hank Jones,Oh! What A Beautiful Mornin',-21.625999999999998,141.94799999999998,4,7,0,304.66567000000003,28.939063291100002,-129.67773417700002,24.5630140647,9.32039381153,25.1433572433,-8.6833628692,-10.9866272855,10.396954993,-12.3874345992,2.8270140647,3.8066104078800005,0.824919831224,45.11619056,7848.64199271,4574.11175044,1783.08482502,1513.72238328,890.051989393,897.9230843460001,369.221512375,873.727144429,260.003702236,176.50032949200002,446.73039507199996
51897,jazz and blues,TRGKPVN128F4228D60,Dave Holland_ Chris Potter_ Robin Eubanks_ Steve Nelson_ Billy Kilson,Candlelight Vigil,-23.961,144.865,4,5,1,290.06322,29.1587700651,-166.193635575,24.590340564,-31.1625618221,23.595342733200003,-13.8902689805,-6.1373318872,3.70785249458,-15.9620130152,-1.9077527115000001,2.8774945770099998,6.022787418659999,33.9787376695,2959.09085951,3466.7802492,1400.23975846,1158.62714048,597.1869959669999,871.0487017789999,460.814196651,429.848879128,149.124024425,230.383721066,443.99470653599997
51990,jazz and blues,TRGOQOT128F4229049,Ralph Towner,II [Five Glimpses],-28.976,39.798,1,4,0,46.96771,22.0263676471,-102.95313235299999,-73.1420735294,-26.8560588235,11.5405147059,-17.924147058800003,-14.8573676471,0.870779411765,-3.6785882352900003,10.6463382353,-2.54066176471,14.6426617647,40.9167561442,3478.68422223,1333.33478142,4527.44016297,806.84757975,1211.77189621,926.55375435,1201.65785829,331.464061242,492.84441978300003,301.272512489,165.171427106
51131,jazz and blues,TRUIFNF128F935A5D6,Susanna And The Magical Orchestra,Don'T Think Twice_ It'S All Right,-23.344,59.263000000000005,1,0,1,289.04444,25.019925347199997,-89.9006284722,-47.704032986099996,-16.8003315972,27.2177170139,2.94366319444,-11.634399305599999,25.776956597199998,-15.4148072917,9.65480381944,-4.76360243056,6.0525694444400004,62.4847290309,8085.98787238,3445.15279743,3709.54751804,1096.47258381,1658.27165925,1225.95410827,2394.66139769,618.920196385,852.127314255,883.620993292,388.642101467
50569,jazz and blues,TRVKMMF128F424C1CE,Richard Holmes,Here´s That Rainy Day,-11.365,121.456,4,2,1,373.00199999999995,42.0872902361,15.756839055799999,9.868597102999999,7.29460246781,-21.0327601931,-9.5187194206,2.1568878755400003,-3.63350536481,-8.12829774678,-7.10547746781,5.33539377682,10.8958610515,26.3617811105,3054.77652202,2949.9339410999996,1071.08041209,1596.56990653,735.007708746,967.085850688,526.974205995,1144.08117712,490.917398752,203.21753569,559.575160601
51173,jazz and blues,TRYQDGS128F933C5E6,Biréli Lagrène,Mimosa,-11.620999999999999,140.132,4,3,1,199.41832,40.5850188877,-103.89,-22.735363064,1.1170776495299999,-21.8970440714,11.930410283299999,-1.9002329485799998,-8.578070304299999,-4.69460860441,-9.97895173137,-3.25943651626,3.6495120671599994,24.783290690100003,1805.4401652,1958.05264324,1855.45227714,441.31178945,1193.0303233,379.41469319,599.582861222,351.628998765,501.59142708900004,422.378293354,261.203302521
49994,jazz and blues,TRQOLRB12903CABD88,Jono El Grande,I'M Not A Star I'M Just Lost In Space,-10.072000000000001,129.465,4,8,0,166.05995,43.9220906096,-1.54766556837,19.9308369028,11.228724876400001,7.109062602969999,-1.91996375618,13.4400757825,0.315514003295,9.231252059310002,-1.6674744645800001,-1.8223822075799998,-3.7693344316300004,19.077566500899998,2306.34262046,2330.97527569,2244.78419348,620.02500167,1313.31143746,618.4141259119999,664.340457018,262.00466433,410.665714088,386.53815933,307.013741616
49486,jazz and blues,TRFWSLD128F149C74D,Natalie Cole,Tell Me All About It,-11.712,132.07399999999998,4,7,1,250.30485,38.2513863081,-11.999845965799999,-23.8294633252,-15.4133826406,13.047206601500001,4.2068447432800005,-12.8224633252,-10.6349205379,5.86813814181,-1.38929462103,-4.9246968215199995,8.47826283619,56.083585100200004,2628.20184515,2980.25591221,1498.96712731,890.174641814,1113.57427789,945.858447078,694.768168565,415.19923058800003,540.320623176,312.696266928,367.06385591699996
52956,jazz and blues,TRYNITF128F422C478,Egberto Gismonti,Cavaquinho,-27.96,0.0,1,0,1,1.20118,20.6348,5.5794,46.9026,-3.3216,43.9346,28.3642,-22.0056,-6.8166,-2.4678,7.4479999999999995,14.6218,12.466,108.38727496,7985.20167944,495.87072824,1035.70913944,217.49059864,7865.89145736,573.41796944,434.39047144,329.40311776,670.2754,203.58674856,523.9555084
51305,jazz and blues,TRXYUTP128F92FC15A,Stevie Ray Vaughan,Mary Had A Little Lamb,-9.318999999999999,125.35600000000001,4,8,1,369.97179,45.4732809258,20.989026336800002,53.822608938500004,12.801782921,-42.4038898643,-3.86,0.65320830008,-0.691499600958,23.0372593775,1.1970941739799998,2.53188427773,18.2351173184,20.7720113321,1142.58167414,1872.57062865,728.586060987,977.0217801780001,622.162069117,554.869693803,294.36143521900004,506.63694485900004,186.86301425,196.78487182599997,319.946932911
49456,jazz and blues,TREJSWA128F931A5D4,Chris Bowden,Only Angst,-6.9670000000000005,92.95700000000001,4,5,0,814.36689,46.1731149855,64.5385404732,-10.2989256953,-7.538324200910001,-19.719967621400002,-14.9655882109,5.96686176837,3.14714238273,1.9338048983000002,6.652408053130001,-2.9173989207099997,7.80599626401,44.2633594459,1965.13049361,2471.73638153,1125.08879621,566.9961886269999,909.788073385,395.64339832300004,397.201203681,181.373295318,216.673330868,240.221970903,190.464490381
49457,jazz and blues,TROXRTK128F931A5F3,Chris Bowden,W'p De f'n doo,-7.605,113.90799999999999,7,9,0,979.1473,48.091053296999995,43.389384977700004,23.5807711948,2.38553247397,-9.26543182945,-21.1085242935,7.057398116010001,-4.77362493803,4.40773029251,4.430621219630001,1.8826864154700003,3.2898708477900005,6.30734860375,2929.28315323,1103.16518757,461.835364487,442.53015848300004,376.357926028,371.41446731400004,293.95338680599997,237.479148942,216.576789301,137.19338877799998,255.214366445
52927,jazz and blues,TRTULVX128F93001C3,Paola Dipietromaria,Dalla Messe Solemnelle A L'Usage Des Paroisses: Offertoire Sur Les Grands Jeux,-22.179000000000002,133.746,3,11,1,677.09342,32.1688038835,-152.62107669899999,31.088166990300003,-20.6080097087,-10.259723301000001,-23.2905970874,2.35245631068,2.7953048543700003,-4.1960961165,-6.287012621360001,4.57305631068,27.8177446602,40.1161537674,1016.52032362,1963.49879523,966.2375150739999,1103.82916445,151.434662178,247.234472419,152.95726207200002,378.798781623,70.5691700455,89.7664454997,182.62816179400002
24955,punk,TRBVFQH128F93229E6,Hladno Pivo,Pdop,-8.702,90.693,5,9,1,423.73179000000005,36.950969450100004,55.7186323829,65.9451456212,8.53268329939,6.035443991849999,-18.6661527495,-12.9530417515,-3.93735743381,2.28616904277,2.59377291242,1.08674439919,4.60581059063,297.075868078,4276.50417334,2698.95833743,1155.79928478,1723.47427561,437.295682722,268.790155124,315.302676254,389.199476436,197.608548461,136.67874477700002,123.63041896600001
24325,punk,TRPBKQK128F4279095,59 Times the Pain,More Out Of Today,-5.784,149.231,1,9,1,128.31302,50.47454342979999,50.4778975501,12.5736659243,-11.4573518931,-37.0398329621,-20.590766147,-12.462178173699998,-5.26067706013,21.097193763900002,10.528739420900001,1.90376391982,4.42959688196,3.25176927707,333.738228386,434.533009314,590.847593444,367.474584803,318.536988179,228.16830898400002,158.463264709,176.41470183099997,167.662957177,198.007942635,98.5325197729
26570,punk,TRMWFBN128F9326A09,Kleenex,Ain't you,-8.872,142.503,7,11,0,180.74077,45.5063016345,67.1985557207,58.956017830600004,15.531035661199999,3.55526597325,-7.5885230312,27.4000297177,10.2560624071,8.56042496285,10.8397578009,-7.027505200589999,-8.91075928678,14.2881274469,3200.84038648,2206.30678705,1229.86084774,1329.21989172,951.0911134410001,834.98080673,550.4303670869999,295.03384687700003,363.040222609,372.558193917,356.78385071800005
25455,punk,TREYPIX128F146A2C1,Les Négresses Vertes,Hasta Llegar,-13.277000000000001,140.111,7,11,1,305.24036,37.0585722944,-28.6291272727,-21.4736554113,-0.27293766233800004,-11.3033411255,-5.9273991342,11.6093402597,-8.87107272727,8.31538354978,2.60402770563,-3.45601731602,7.110214718610001,61.400139799799994,1994.9914344000001,2712.63831412,1433.79368349,1183.62868647,955.4369731989999,557.424365385,340.142514738,375.61349590599997,243.24741070099998,258.380125641,332.14256884599996
25936,punk,TRDJXSS128F92ECE27,Kitchener,Jericho,-13.184000000000001,158.284,5,7,1,357.35465,41.1984207537,33.7742034073,-5.2911641714,-8.178179143,8.31679865772,-3.41220134228,-5.63336912752,-15.501610222,3.18239597315,1.6419741868900002,-2.0595214248800002,-4.89442849768,9.11452932271,1666.0573849000002,1481.35848517,873.893232602,1143.62521364,673.684120894,536.058119979,708.77283044,539.946807629,465.321921475,262.24246328099997,229.128906102
24338,punk,TREGDMS128F4279072,59 Times the Pain,Face The Truth,-7.954,138.81799999999998,4,0,1,140.59056999999999,45.8774786642,53.471306122399994,4.30876623377,-6.047022263450001,-41.5292820037,-10.3006289425,-17.099025974,2.42443413729,21.209384044500002,8.92663265306,0.71139703154,4.64405380334,32.448238628,512.177202506,612.4117012180001,652.02927125,711.4030982060001,539.201759951,292.887096567,245.74612327,217.65665910099997,154.125614318,157.368496633,281.051486018
26396,punk,TRLFQYP12903CDF929,Pork Dukes,I Wanna Fuck...,-5.928,130.04399999999998,1,4,1,70.53016,43.393728223000004,3.2773484320599997,5.04466898955,4.39487108014,3.70767595819,13.4541533101,-8.156456445989999,2.90689198606,-1.8765993031400001,3.4590069686400002,-5.00578745645,0.290853658537,188.394597633,3650.38761428,1898.17088913,4150.6333724,850.466915773,1660.53952246,675.042213384,1190.02923061,353.72304200300005,525.303535115,581.8725034080001,269.508387379
25774,punk,TRFSQME128F42A07AB,Tsunami Bomb,A Lonely Chord,-2.82,87.008,4,9,1,238.54975,52.3473832528,62.7713864734,31.395729468600003,1.25145732689,-26.4981561997,-20.7188599034,13.9214589372,1.99508534622,10.1026521739,6.28554589372,-0.30443317230300004,4.68879710145,18.5861207034,2548.1276963000005,1037.54473839,824.2017493339999,690.577797443,633.187763467,421.73821064099997,319.907391969,188.865857064,216.16116195799998,205.737525382,167.615083553
25430,punk,TRCPYVM128F14590F1,Les Négresses Vertes,Face À La Mer,-13.294,88.205,4,5,1,340.45342,38.4987474403,23.9075125142,-20.2673788396,13.748918657599999,-32.101953356100005,11.0828071672,19.00379124,5.09149431172,13.7329715586,11.8816808874,-6.77105346985,0.21257224118299997,26.5864089271,1149.13749745,1193.6463830999999,1340.71322157,764.349518513,1325.62290609,666.837481197,489.54522967800006,285.046817231,338.232455969,328.055485267,251.529122476
24915,punk,TRIVCAV12903CEA779,Laughin'Nose,Punk It Up,-3.7510000000000003,97.15899999999999,1,6,0,180.03546,51.1218084112,97.4845965732,6.85429283489,-6.46023987539,-39.1447071651,-10.6978925234,-11.191599688499998,7.2488021806899985,1.04702492212,3.8480327102800005,0.422803738318,9.04155607477,11.4239142452,1594.78559377,773.374669553,1205.77450026,670.885012176,758.443964473,240.86471309700002,378.59950857300004,164.25508568799998,261.227827393,169.742694476,137.632366474
25275,punk,TRTHDDS128F934C548,The Almighty Trigger Happy,Reality Timecheck,-6.75,192.908,4,2,0,153.80853000000002,48.245574349399995,13.4152973978,55.7552862454,4.63506133829,-24.2583215613,-20.7854330855,-2.7811802974,1.32964869888,4.4078921933099995,1.84396468401,2.17019888476,0.21592936803000004,53.3156595047,1498.97005245,1147.03445778,754.39251844,1105.7148525999999,509.514345372,298.215377973,199.43384828,328.858079546,170.22921805299998,157.624188546,204.423467434
26072,punk,TRQPHOV12903CEC1FB,Propagandhi,Noam Chomsky,-32.728,123.902,1,0,1,32.208529999999996,20.767893617000002,-114.00354609899999,-38.4275744681,-32.0190921986,49.007106383,-11.5999078014,-44.961042553199995,22.119609929099997,5.641007092200001,26.051546099299998,-2.61762411348,2.24531914894,13.4331116979,2862.76493413,848.9168995489999,1014.4863938999999,966.2925399530001,756.064525885,593.443142665,920.297343642,480.758049468,406.859762446,267.30529432,233.398602047
25631,punk,TRWGEQD128F148F2EE,Siniestro Total,Ay_ Dolores,-4.453,160.19799999999998,4,4,0,277.21098,50.6098461538,68.5723917004,35.2534190283,11.4556305668,-29.7564362348,0.455727732794,6.32052935223,-2.10917105263,-0.363557692308,5.16604959514,-0.27108805668,2.59932489879,17.0459226302,1285.43945408,1185.06698148,942.3672656580001,797.338755657,1354.45972622,312.120542063,352.53260132,346.96034595699996,308.277616229,267.10257423400003,190.34223449700002
26311,punk,TRJKZPX128F9358FE7,The Jets,Rusty Corinthian Pillar,-7.638999999999999,171.188,4,4,0,131.86567,46.457201646099996,-50.714154321,17.457191358,6.1188909465,-5.28083539095,2.39655967078,-16.7384506173,-1.74496502058,3.78708024691,-3.14068106996,1.7690164609099999,-5.10867283951,48.5675954696,4136.72799288,2744.57285971,1646.63540545,1250.69731277,1743.05581074,356.50790287300003,430.44975541599996,319.00424417700003,350.756003357,289.59051387200003,220.009331994
27006,punk,TRXZUAP128F92F2E16,Condemned 84,Victim,-8.06,177.162,4,7,1,193.51465,46.770279476000006,42.3681819505,-3.4747147016000004,-6.84625618632,-55.3334978166,-5.72988209607,-43.4997117904,-2.50262736536,25.3980160116,14.2184876274,-2.2429417758400003,-7.741016011639999,14.464988501199999,812.313598452,1611.46575112,896.977233821,530.444482835,886.451208267,365.28177062099996,404.014076999,324.695692199,229.62696880599998,241.576021147,195.904707503
25643,punk,TRZWCBX128F4291FBE,The Weakerthans,Pamphleteer (Album Version),-9.862,68.306,1,10,1,316.05506,41.871134877399996,-28.7111144414,-10.9104059946,-9.05965667575,-22.376667574899997,-9.86514713896,2.54002043597,-7.6321880109,-2.3360395095400004,-7.11478882834,-6.14225340599,-22.6843501362,74.054977599,3152.64294461,2573.65579048,1394.57933148,1031.005694,821.94942709,515.992736284,677.402402779,357.311579676,368.213330791,245.123521192,230.447104922
24397,punk,TRXLTWP128F4265684,Argy Bargy,I Believe,-4.5889999999999995,115.837,4,0,1,119.17016000000001,51.8574889868,37.935312775300005,32.1078920705,-3.4689955947099995,-23.741235682800003,-16.8882577093,-5.05084140969,0.482378854626,6.809876651980001,4.86037665198,1.3845,5.708202643169999,6.04092588424,339.684652259,512.520018202,897.170736916,418.67257075699996,540.61242724,197.369953314,188.402355751,211.586902386,130.54300510299998,169.951636382,135.426882413
25341,punk,TRQWYJZ128F4256B8E,Deadlock,May Angels Come,-5.8,132.594,5,0,0,672.23465,50.5242494788,42.3775858235,13.5064788047,-12.6675232801,-25.8626636553,-30.0486601807,12.6609291174,-1.19934398888,-6.5822182070899995,5.01942321056,-0.365288394719,1.69585545518,12.2575289378,862.394942012,879.408698036,268.158515616,553.091412711,276.344910733,206.014257706,180.28500481900002,139.034469492,143.49872194,96.35263804959999,182.95241827700002
26863,punk,TRUMBMU12903CFDE60,Elektricni orgazam,Kapetan esid,-6.582999999999999,130.434,4,2,1,227.42158999999998,47.4051835749,41.8474235105,-0.842460547504,-15.1853349436,18.3189178744,-10.612273752,-28.381207729499998,-7.00397584541,3.40510466989,2.89956038647,-1.63952818035,5.438595813200001,28.746478903499998,2036.55599391,1822.09361606,1295.33491335,957.1071342360001,532.176391526,748.3337693430001,460.20764098,786.3858420260001,362.345000987,231.643214893,234.349069816
23947,punk,TRILMCB128F4257577,Ratos de Porão,Bico Do Corvo,-7.212999999999999,99.95,1,11,0,78.52363000000001,50.0403196721,26.0579385246,70.4667295082,7.386766393439999,-49.0849918033,-16.5031434426,-5.03727868852,1.37602868852,21.4332868852,4.25111885246,1.1707663934399999,-1.16325,21.585093569899996,544.823615115,610.851819689,519.968567523,415.824282803,434.851833918,301.406744685,194.246318307,158.103897623,140.58695658,202.65896149900001,210.253335122
25955,punk,TRYLYZX128F92ECE8A,Kitchener,Sparrow Mango,-7.778,66.503,4,5,1,288.62649,48.250642564799996,39.4046875853,24.5610627558,-4.89101978172,-10.2996207367,-0.616827421555,-20.6418642565,-8.33124897681,4.99126875853,2.1391289222400003,4.54810845839,10.2473042292,5.502944683969999,955.2584496769999,979.1439541430001,684.73649124,803.505378851,572.591871931,365.843479336,421.669110568,324.751892678,331.515149605,214.258936288,139.143409199
24596,punk,TRQSKKJ12903D0510B,Fall Out,Post Mortem,-11.137,140.226,4,9,1,326.1122,43.662865422399996,18.2141522593,20.7118280943,-7.266901768169999,-41.527295677800005,-8.70823575639,-33.8542514735,-1.6338035363499999,25.942266208299998,7.50254715128,-1.0245805501,-7.3634302554,27.5888220281,1221.05135434,891.735223015,718.406312409,838.245154713,563.6581041019999,333.843998705,294.364416885,429.438378594,181.803669273,147.614480953,106.97540998
24424,punk,TRKHLVT12903CA88A8,Evil Conduct,Joey,-5.557,117.666,1,2,1,176.56118,50.1634736,88.51274240000001,31.8103104,3.3041232000000003,-55.20097439999999,-11.95812,-11.2915728,-4.7163152,8.858851199999998,-2.2142464,6.8005856,9.1425872,5.3094123165,820.293000102,818.238725043,1003.34109426,392.45904616300004,385.72737548199996,185.00952513099998,351.87142539999996,188.170238856,232.198878038,164.89957144299999,136.062845526
24120,punk,TRQWQHT128F9304CEC,The Radiators (From Space),Television Screen,-9.911,151.91299999999998,4,6,0,217.5473,42.9729236813,34.798336700300005,51.5221874299,12.129478114500001,-5.39681257015,-2.62794837262,11.2577744108,3.66614029181,-4.24077104377,-7.57616386083,1.52412345679,-2.15628731762,56.5776047619,1497.8561771,2576.59737273,629.283929953,863.083482249,596.486254525,518.1894743830001,383.54569715300005,332.550417788,229.26440835,183.162975372,217.68632217599998
24866,punk,TRNIRKD128F933B547,Les Garçons Bouchers,Djamila,-6.496,134.238,4,10,0,205.7922,47.290204081599995,64.6428214286,9.24994260204,-1.8429630102,-33.5976581633,-6.39688520408,-7.072873724489999,6.28118877551,14.222797193900002,10.857915816300002,-3.7676875,-3.20869642857,25.1623974175,1166.71231745,1645.82153199,1643.29739041,1271.50202847,881.736159972,465.265318605,269.905410288,303.45905806,212.91770944400002,294.334043302,246.493632227
25076,punk,TRURVNV128F92F5C1B,TSOL,Funeral March,-9.429,141.254,4,4,0,147.43465,39.9935518764,-8.733086092719999,61.5518233996,2.12133112583,-26.8994370861,0.101737306843,-15.137799117,-0.0383355408388,11.1960066225,11.8401479029,-3.5270441501099996,6.986008830019999,144.142228636,3484.74091286,1735.32835244,1720.46958092,1013.91988036,1008.26618254,827.884674461,981.921737755,722.935302505,415.455777362,339.79767816099996,260.657899669
26547,punk,TRFYUQZ128F92DFECC,Sensuuri,Olen punk (2009 Digital Remaster),-8.682,92.40899999999999,4,4,1,94.77179,44.3123785489,13.2509842271,2.0096782334400003,-15.2929936909,-1.15813564669,-14.485353312300001,-7.5387318612,14.599148265,3.32256466877,4.19988958991,-0.6437539432180001,-1.2478107255500002,69.2103241154,1008.47342706,1383.48575981,705.5417398610001,745.34118406,452.35208046199995,297.989638972,325.641792593,208.647333312,176.437046634,164.205886085,165.6713498
25681,punk,TRWJFAU128F930FCB3,Verbal Abuse,Disintegration (Just an American Band),-11.606,187.325,4,4,0,71.36608000000001,44.6231298077,28.1874134615,56.3772836538,0.114942307692,-55.62148557689999,-13.5709951923,-14.5211826923,8.46680288462,15.6916201923,15.749514423099999,-4.90986057692,-8.37008173077,13.0405870264,1258.07145861,662.59573628,561.031185929,358.50459169199996,253.95436423599998,326.096292332,235.258286649,240.646376505,190.549252942,108.742518533,183.658923864
24628,punk,TRKJBSN128EF36685B,Tragedy,Mad Brothers Know His Name,-11.144,181.80900000000003,4,9,1,223.63383,40.128384250500005,42.173388045500005,-13.376333965799999,23.9384136622,-37.4163406072,21.4828121442,12.3357020873,-2.60496110057,2.70331973435,2.78420777989,-6.064240986719999,14.569182163199999,25.758540378899998,2565.40203168,4554.816703,2958.13593413,1099.57182543,1750.48178896,1250.57128721,1389.78394272,481.358113231,548.247192296,604.202605039,400.426449083
25435,punk,TRLXXRH128F14590F5,Les Négresses Vertes,Orane Hypnotic,-10.012,114.93,4,1,1,424.28036,42.502228023200004,28.2623810799,6.55290673806,10.3217099509,3.9231035252099997,-9.27043418117,13.4793364569,5.9184672021399996,7.0088473895600005,7.54172423025,-5.01097144132,-11.6608165997,24.5514439699,1037.80814361,2166.94728975,1203.13942293,725.028625325,1084.18994445,605.66389316,343.448357354,215.100679667,221.76712696200002,230.588250444,278.573045881
26166,punk,TRDXRZV128F1488829,Mano Negra,Lonesome Bop,-12.099,120.741,1,7,1,149.81179,40.9166729107,-19.0190720461,65.1503126801,44.430832853000005,-27.066259366,17.536167147,-9.256380403460001,10.4134178674,3.07323198847,9.139305475499999,3.97554322767,4.64584726225,28.1633524795,817.002374263,1588.21331011,1571.07767765,711.9002085669999,1236.80608576,490.088521432,386.464344405,406.67573261300004,263.23618743099996,376.15242339800005,181.994028565
